code,actual_controller,ownership_type
605599,北京市西城区人民政府国有资产监督管理委员会,state
688001,"陈文源,张茜",private
688002,马宏,private
688003,徐一华,private
688004,"孙传明,郭忠武",private
688005,白厚善,private
688006,曹骥,private
688007,李屹,private
688008,,no_controller
688009,国务院国有资产监督管理委员会,state
688010,何文波,private
688011,"康为民,康立新",private
688012,,no_controller
688013,"陈望宇,陈望东",private
688015,,no_controller
688016,,no_controller
688017,"左昱昱,左晶",private
688018,TEO SWEE ANN,private
688019,,no_controller
688020,"胡云连,苏陟,李冬梅",private
688021,"潘吉庆,于发明,王建忠",private
688022,蔡昌蔚,private
688023,范渊,private
688025,黄治家,private
688026,"袁建华,袁晔",private
688027,"中科大资产经营有限责任公司,程大涛,柳志伟,彭承志,费革胜,冯辉,于晓风",private
688028,"陈继锋,杨诺",private
688029,,no_controller
688030,,no_controller
688031,孙元浩,private
688032,邵建雄,private
688033,吴佩芳,private
688035,"解海华,林国成,王建斌,陈田安,陈昕",private
688036,竺兆江,private
688037,,no_controller
688038,王开学,private
688039,孙彦龙,private
688041,,no_controller
688045,谢朋村,private
688046,高翔,private
688047,"胡伟武,晋红",private
688048,,no_controller
688049,"LO, CHI TAK LEWIS,叶奕廷,徐莉莉,叶佳纹,叶怡辰,陈淑玲,叶妍希,叶柏君,叶明翰,叶韦希,叶博任",private
688050,解江冰,private
688051,"李玮,王倩",private
688052,"盛云,王升杨,王一峰",private
688053,张亚,private
688055,昆山市政府国有资产监督管理办公室,state
688056,胡克,private
688057,廖志民,private
688058,易存道,private
688059,"肖旭凯,高颖,王玉琴",private
688060,"高南,焦扶危",private
688061,"罗立权,罗杰",private
688062,"唐春山,陈姗娜",private
688063,,no_controller
688065,XIUCAI LIU,private
688066,"张燕,王宇翔",private
688067,丁建文,private
688068,林长青,private
688069,胡明明,private
688070,任斌,private
688071,励寅,private
688072,,no_controller
688073,"戴岚,戴龙",private
688075,"凌世生,姜学英",private
688076,"赵德中,赵德毅",private
688077,"熊永飞,曹庆香",private
688078,毛善君,private
688079,葛文志,private
688080,"李明,李红雨",private
688081,程家明,private
688082,HUI WANG,private
688083,"杜玉林,李红",private
688084,陈波,private
688085,"徐农,刘明岩,范湘龙",private
688087,刘方毅,private
688088,"Hui Deng,Liuhong Yang",private
688089,易德伟,private
688090,孙志强,private
688091,周劲松,private
688092,"方小卫,方云科,徐帷红",private
688093,"计建荣,顾正青,吕刚,蔡惠娟,蒯丽丽",private
688095,熊雨前,private
688096,"和丽,李武林",private
688097,"吕绍林,程彩霞",private
688098,"杨玉芳,杨从州,王东亮,聂东升",private
688099,"John Zhong,Yeeping Chen Zhong",private
688100,"吉为,吉喆",private
688101,"蓝伟光,陈霓",private
688102,王文斌,private
688103,尹剑平,private
688105,"曹林,段颖",private
688106,"金建萍,金向华",private
688107,,no_controller
688108,孙箭华,private
688109,莫绪军,private
688110,蒋学明,private
688111,雷军,private
688112,"秦轲,邵海涛,赵亚锋",private
688113,赵爱国,private
688114,汪建,private
688115,周茂林,private
688116,"郑涛,严燕,张美杰,蔡永略,叶亚文",private
688117,"文永均,马兰文",private
688118,刘亚东,private
688119,国务院国有资产监督管理委员会,state
688120,清华大学,private
688121,"张锦红,张新宇",private
688122,陕西省财政厅,private
688123,陈作涛,private
688125,"刘飞,何玉姣",private
688126,,no_controller
688127,徐云明,private
688128,国务院国有资产监督管理委员会,state
688129,"朱忠敏,朱轶颖",private
688130,"吕汉泉,罗洛仪",private
688131,"郑保富,高强",private
688132,祝国胜,private
688133,"谢应波,王靖宇,张庆,张华,许峰源,张维燕",private
688135,黄江,private
688136,邓学勤,private
688137,朱化星,private
688138,唐翔千,private
688139,海尔集团公司,private
688141,"ZHOU XUN WEI,黄必亮",private
688143,皮亚斌,private
688146,国务院国有资产监督管理委员会,state
688147,"王磊,倪亚兰,王燕清",private
688148,"罗爱平,吴芳",private
688150,王亚龙,private
688151,国务院国有资产监督管理委员会,state
688152,杨涛,private
688153,高晗,private
688155,"王颖琳,潘延庆",private
688156,季光明,private
688157,凌云剑,private
688158,"季昕华,华琨,莫显峰",private
688159,王慷,private
688160,唐咚,private
688161,陈学利,private
688162,"刘蕾,林巨广",private
688163,"赵爱仙,范志和,范铁炯",private
688165,芜湖市国有资产监督管理委员会,state
688166,"袁建栋,钟伟芳",private
688167,刘兴胜,private
688168,钟竹,private
688169,昌敬,private
688170,赵裕兴,private
688171,尹健,private
688172,北京国有资本运营管理有限公司,state
688173,"戴祖渝,唐娅,陶海",private
688175,胡云林,private
688176,PAN KE,private
688177,"易良昱,易贤忠,关玉婵",private
688178,刘军,private
688179,"徐久振,招立萍",private
688180,"熊凤祥,熊俊",private
688181,赵雷,private
688182,"朱田中,朱汇,朱琦",private
688183,,no_controller
688184,"王振宇,张宝",private
688185,"朱涛,Xuefeng YU,Dongxu QIU,Helen Huihua MAO",private
688186,"徐卫明,徐晓辉",private
688187,国务院国有资产监督管理委员会,state
688188,"唐晔,代田田,卢琳,万章,谢淼",private
688189,湖南省人民政府国有资产监督管理委员会,state
688190,国务院国有资产监督管理委员会,state
688191,"刘国永,聂树刚,赵砚青",private
688192,,no_controller
688193,居金良,private
688195,"余洪瑞,王启平",private
688196,"叶活动,罗春妹",private
688197,李文军,private
688198,"金磊,李凤玲",private
688199,赵国锋,private
688200,"孙铣,王皓,孙镪,王晓强,付卫东,徐捷爽,蔡琳,周鹏",private
688201,"李伟,王翊心,丁纯",private
688202,"陈金章,陈建煌,CHUN-LIN CHEN",private
688203,台州市椒江区人民政府,state
688205,"桂桑,渠建平,张劭",private
688206,LIU ZHIHONG,private
688207,赵勇,private
688208,李红京,private
688209,黄洪伟,private
688210,杨虎,private
688211,李功燕,private
688212,"顾小舟,顾康",private
688213,徐辰,private
688215,袁峰,private
688216,"梁大钟,白瑛",private
688217,"熊慧,熊钧,高尚先,高泽",private
688218,朱振友,private
688219,何倩嫦,private
688220,戴保家,private
688221,谢东,private
688222,李进,private
688223,"李仙德,陈康平,李仙华",private
688225,田溯宁,private
688226,"蒋文功,蒋政达",private
688227,"黄海,刘忻,周静",private
688228,汪敏,private
688229,李凯,private
688230,欧新华,private
688231,"浦益龙,虞建芬,浦迅瑜",private
688232,,no_controller
688233,,no_controller
688234,宗艳民,private
688235,,no_controller
688236,"史春宝,岳术俊",private
688237,"李羿含,李光平,王春晓",private
688238,潘讴东,private
688239,,no_controller
688244,"蔡晶晶,陈俊",private
688246,夏军,private
688247,上海市国有资产监督管理委员会,state
688248,国务院国有资产监督管理委员会,state
688249,合肥市人民政府国有资产监督管理委员会,state
688251,"姚志坚,阮郭静",private
688252,,no_controller
688253,"叶逢光,张秀杰",private
688255,"王仕凯,王国栋,王金,王三友",private
688256,陈天石,private
688257,吴何洪,private
688258,"王烨,谢乾",private
688259,谭耀龙,private
688260,王宾,private
688261,"王鹏飞,龚轶",private
688262,"郑茳,肖佐楠,匡启和",private
688265,"费俭,王明俊,匡颖",private
688266,"盛泽林,陆惠萍",private
688267,"李进,刘颐静",private
688268,"石平湘,石思慧",private
688269,陕西省财政厅,private
688270,郁发新,private
688271,薛敏,private
688272,黄富元,private
688273,"杨瑞嘉,史志怀",private
688275,"刘世琦,李菲",private
688276,长春新区国有资产监督管理委员会,state
688277,张送根,private
688278,"杨英,孙黎,兰春",private
688279,"毕磊,毕超,高帅",private
688280,余平,private
688281,折生阳,private
688282,"汪渤,缪玲娟,董明杰,沈军,石永生,高志峰,崔燕",private
688283,张吉林,private
688285,中华人民共和国国务院国有资产监督管理委员会,state
688286,"李刚,胡维,梅嘉欣",private
688288,何军强,private
688289,戴立忠,private
688290,来建良,private
688291,"马会文,吕文杰,程鹏,邱勇",private
688292,"张跃,雷振明",private
688293,"肖志华,贺芸芬",private
688295,中国建材集团有限公司,private
688296,郭军,private
688297,国务院国有资产监督管理委员会,state
688298,"方效良,方剑秋,方炳良",private
688299,金亚东,private
688300,李晓冬,private
688301,"Tieer Gu,杨伟振,曹红光,Chengbin Qiu",private
688302,"陈元伟,陈元伦",private
688303,"徐翔,徐广福",private
688305,"于德海,于本宏",private
688306,王剑峰,private
688307,张平华,private
688308,"袁美和,谭文清",private
688309,牛斌,private
688310,林军华,private
688311,向荣,private
688312,"刘燕,张国峰",private
688313,葛海泉,private
688314,胡立人,private
688315,李瑞强,private
688316,"黄允松,甘泉,林源",private
688317,邵俊斌,private
688318,黄山,private
688319,"樊绍文,樊钒",private
688320,王项彬,private
688321,XIANPING LU,private
688322,黄源浩,private
688323,,no_controller
688325,"蒋燕波,赵建华,葛伟国",private
688326,吉英存,private
688327,周曦,private
688328,黄奕宏,private
688329,张银花,private
688330,陈嘉伟,private
688331,"房健民,林健,王荔强,王旭东,邓勇,王威东,温庆凯,熊晓滨,杨敏华,魏建良",private
688332,黄志强,private
688333,"折生阳,黄卫东,薛蕾",private
688334,国务院国有资产监督管理委员会,state
688335,"黄文俊,许太明,孙卫东,李峻,吴岩",private
688336,LOU JING,private
688337,王悦,private
688338,吴仕明,private
688339,张国强,private
688343,陈宁,private
688345,"张志平,刘聪",private
688347,,no_controller
688348,"凌志敏,罗宇浩",private
688349,梁稳根,private
688350,施建刚,private
688351,微创医疗科学有限公司,private
688352,,no_controller
688353,沈锦良、沈鸣及其一致行动人,private
688355,"邱壑,吴勤芳",private
688356,XUAN ZHAO,private
688357,李建波,private
688358,"莫若理,陆坚,莫善珏",private
688359,"上官文龙,瞿承红",private
688360,卓序,private
688361,"哈承姝,陈鲁",private
688362,王顺波,private
688363,赵燕,private
688365,谭光华,private
688366,"蒋伟,游捷",private
688367,魏臻,private
688368,"胡黎强,刘洁茜",private
688369,徐石,private
688370,"宋乐平,朱龙德,邢建南",private
688371,"宗坚,赵静艳",private
688372,骈文胜,private
688373,,no_controller
688375,国务院国有资产监督管理委员会,state
688376,蒋立,private
688377,"张利,李跃玲",private
688378,"轩景泉,轩菱忆",private
688379,金李梅,private
688380,"杨勇,周彦,周飞",private
688381,"周健华,鞠建宏",private
688382,"王耀林,江岳恒,代星",private
688383,"胡新荣,宋昌宁",private
688385,,no_controller
688386,张云,private
688387,国务院国有资产监督管理委员会,state
688388,廖平元,private
688389,刘先成,private
688390,黄敏,private
688391,,no_controller
688392,周宏建,private
688393,蔡向挺,private
688395,"涂从欢,张晓光",private
688396,国务院国有资产监督管理委员会,state
688398,汪坤明,private
688399,"梁锡林,王国强,房永生",private
688400,"姚毅,杨艺",private
688401,杜武兵,private
688403,"杨会,郑瑞俊",private
688408,"蔡浩,杨雪艳",private
688409,郑广文,private
688410,"高光勇,巫艾玲",private
688411,"张剑辉,徐锐",private
688416,"XIANGDONG LU,吕轶南",private
688418,吴闽华,private
688419,"郑天勤,徐劲风,吴成胜,黄明玖,胡火根",private
688420,李太友,private
688425,国务院国有资产监督管理委员会,state
688426,王春香,private
688428,,no_controller
688429,符黎明,private
688432,方永义,private
688433,"许小曙,许多",private
688435,胡军擎,private
688439,国务院国有资产监督管理委员会,state
688443,蒋仁生,private
688448,"吴立华,吴宁晨",private
688449,方小玲,private
688450,姜明武,private
688455,龙进军,private
688456,国务院国有资产监督管理委员会,state
688458,程宝洪,private
688459,中国国家铁路集团有限公司,private
688466,张慧春,private
688468,李临,private
688469,,no_controller
688472,"瞿晓铧,张含冰",private
688475,中国电子科技集团有限公司,state
688478,李辉,private
688479,王文京,private
688480,"高伟荣,高亮云,高时会",private
688484,阮晨杰,private
688485,,no_controller
688486,陈峰,private
688488,"Jindi Wu,傅和亮",private
688489,张岳公,private
688496,高裕弟,private
688498,ZHANG XINGANG,private
688499,"周俊雄,卢家红",private
688500,赵龙,private
688501,王勇,private
688502,"范一,范浩",private
688503,刘海东,private
688505,,no_controller
688506,朱义,private
688507,陈灏,private
688508,张立新,private
688509,国务院国有资产监督管理委员会,state
688510,严奇,private
688511,巨万里,private
688512,"李阳,郭耀辉",private
688513,王颖,private
688515,"史清,欧阳宇飞",private
688516,"葛志勇,李文",private
688517,樊崇,private
688518,"韩金龙,牛增强",private
688519,"包秀银,包秀春,包秀锡,包爱芳,包秀良,包爱兰,郑广乐,黄剑克,高海",private
688520,谢良志,private
688521,,no_controller
688522,"包晓军,刘素玲",private
